"lat","lon","site","date","sal","temp","turb","basin","sci_name","species","num"
30.33833,-90.27,1,20070103,0.2999,12.3999,0.8099,"Pontchartrain","Alosa Chrysochloris","Skipjack Herring",1
30.33833,-90.27,1,20070103,0.2999,12.3999,0.8099,"Pontchartrain","Anchoa Mitchilli","Bay Anchovy",101
30.33833,-90.27,1,20070103,0.2999,12.3999,0.8099,"Pontchartrain","Menidia Beryllina","Inland Silverside",3
30.33833,-90.27,1,20070207,0.0999,12.5,1.9499,"Pontchartrain","Micropogonias Undulatus","Atlantic Croaker",4
30.33833,-90.27,1,20070207,0.0999,12.5,1.9499,"Pontchartrain","Menidia Beryllina","Inland Silverside",21
30.33833,-90.27,1,20070307,0.5,16.6999,2.4299,"Pontchartrain","Callinectes Sapidus","Blue Crab",3
30.33833,-90.27,1,20070307,0.5,16.6999,2.4299,"Pontchartrain","Micropogonias Undulatus","Atlantic Croaker",213
30.33833,-90.27,1,20070307,0.5,16.6999,2.4299,"Pontchartrain","Menidia Beryllina","Inland Silverside",35
30.33833,-90.27,1,20070307,0.5,16.6999,2.4299,"Pontchartrain","Fundulus Grandis","Gulf Killifish",1
30.33833,-90.27,1,20070307,0.5,16.6999,2.4299,"Pontchartrain","Gobiosoma Bosci","Naked Goby",1
30.33833,-90.27,1,20070411,2.7999,18.5,0.8099,"Pontchartrain","Dorosoma Petenense","Threadfin Shad",1
30.33833,-90.27,1,20070411,2.7999,18.5,0.8099,"Pontchartrain","Callinectes Sapidus","Blue Crab",5
30.33833,-90.27,1,20070411,2.7999,18.5,0.8099,"Pontchartrain","Anchoa Mitchilli","Bay Anchovy",33
30.33833,-90.27,1,20070411,2.7999,18.5,0.8099,"Pontchartrain","Micropogonias Undulatus","Atlantic Croaker",99
30.33833,-90.27,1,20070411,2.7999,18.5,0.8099,"Pontchartrain","Brevoortia Patronus","Gulf Menhaden",214
30.33833,-90.27,1,20070411,2.7999,18.5,0.8099,"Pontchartrain","Trinectes Maculatus","Hogchoker",1
30.33833,-90.27,1,20070411,2.7999,18.5,0.8099,"Pontchartrain","Mugil Cephalus","Striped Mullet",2
30.33833,-90.27,1,20070411,2.7999,18.5,0.8099,"Pontchartrain","Menidia Beryllina","Inland Silverside",3
30.33833,-90.27,1,20070411,2.7999,18.5,0.8099,"Pontchartrain","Fundulus Grandis","Gulf Killifish",1
30.33833,-90.27,1,20070509,2.0999,25.3999,2.4399,"Pontchartrain","Pomoxis Nigromaculatus","Black Crappie",1
30.33833,-90.27,1,20070509,2.0999,25.3999,2.4399,"Pontchartrain","Callinectes Sapidus","Blue Crab",1
30.33833,-90.27,1,20070509,2.0999,25.3999,2.4399,"Pontchartrain","Anchoa Mitchilli","Bay Anchovy",42
30.33833,-90.27,1,20070509,2.0999,25.3999,2.4399,"Pontchartrain","Micropogonias Undulatus","Atlantic Croaker",453
30.33833,-90.27,1,20070509,2.0999,25.3999,2.4399,"Pontchartrain","Brevoortia Patronus","Gulf Menhaden",426
30.33833,-90.27,1,20070509,2.0999,25.3999,2.4399,"Pontchartrain","Mugil Cephalus","Striped Mullet",2
30.33833,-90.27,1,20070509,2.0999,25.3999,2.4399,"Pontchartrain","Paralichthys Lethostigma","Southern Flounder",2
30.33833,-90.27,1,20070509,2.0999,25.3999,2.4399,"Pontchartrain","Menidia Beryllina","Inland Silverside",12
30.33833,-90.27,1,20070604,7.3199,26.1999,3.25,"Pontchartrain","Callinectes Sapidus","Blue Crab",2
30.33833,-90.27,1,20070604,7.3199,26.1999,3.25,"Pontchartrain","Anchoa Mitchilli","Bay Anchovy",19
30.33833,-90.27,1,20070604,7.3199,26.1999,3.25,"Pontchartrain","Micropogonias Undulatus","Atlantic Croaker",24
30.33833,-90.27,1,20070604,7.3199,26.1999,3.25,"Pontchartrain","Brevoortia Patronus","Gulf Menhaden",60
30.33833,-90.27,1,20070604,7.3199,26.1999,3.25,"Pontchartrain","Menidia Beryllina","Inland Silverside",6
30.33833,-90.27,1,20070604,7.3199,26.1999,3.25,"Pontchartrain","Elops Saurus","Ladyfish",9
30.33833,-90.27,1,20070604,7.3199,26.1999,3.25,"Pontchartrain","Syngnathus Scovelli","Gulf Pipefish",1
30.33833,-90.27,1,20070719,2.6999,29.3999,2.5999,"Pontchartrain","Ictalurus Furcatus","Blue Catfish",1
30.33833,-90.27,1,20070719,2.6999,29.3999,2.5999,"Pontchartrain","Dorosoma Petenense","Threadfin Shad",1
30.33833,-90.27,1,20070719,2.6999,29.3999,2.5999,"Pontchartrain","Penaeus Setiferus","White Shrimp",1
30.33833,-90.27,1,20070719,2.6999,29.3999,2.5999,"Pontchartrain","Callinectes Sapidus","Blue Crab",15
30.33833,-90.27,1,20070719,2.6999,29.3999,2.5999,"Pontchartrain","Anchoa Mitchilli","Bay Anchovy",85
30.33833,-90.27,1,20070719,2.6999,29.3999,2.5999,"Pontchartrain","Micropogonias Undulatus","Atlantic Croaker",8
30.33833,-90.27,1,20070719,2.6999,29.3999,2.5999,"Pontchartrain","Brevoortia Patronus","Gulf Menhaden",5
30.33833,-90.27,1,20070719,2.6999,29.3999,2.5999,"Pontchartrain","Bagre Marinus","Gafftopsail Catfish",3
30.33833,-90.27,1,20070719,2.6999,29.3999,2.5999,"Pontchartrain","Elops Saurus","Ladyfish",3
30.33833,-90.27,1,20070719,2.6999,29.3999,2.5999,"Pontchartrain","Dasyatis Sabina","Atlantic Stingray",1
30.33833,-90.27,1,20070719,2.6999,29.3999,2.5999,"Pontchartrain","Strongylura Marina","Atlantic Needlefish",1
30.33833,-90.27,1,20070814,3.7999,33,2.4399,"Pontchartrain","Lepisosteus Oculatus","Spotted Gar",1
30.33833,-90.27,1,20070814,3.7999,33,2.4399,"Pontchartrain","Dorosoma Petenense","Threadfin Shad",1
30.33833,-90.27,1,20070814,3.7999,33,2.4399,"Pontchartrain","Callinectes Sapidus","Blue Crab",2
30.33833,-90.27,1,20070814,3.7999,33,2.4399,"Pontchartrain","Brevoortia Patronus","Gulf Menhaden",2
30.33833,-90.27,1,20070814,3.7999,33,2.4399,"Pontchartrain","Mugil Cephalus","Striped Mullet",4
30.33833,-90.27,1,20070814,3.7999,33,2.4399,"Pontchartrain","Cynoscion Nebulosus","Spotted Seatrout",1
30.33833,-90.27,1,20070814,3.7999,33,2.4399,"Pontchartrain","Elops Saurus","Ladyfish",1
30.33833,-90.27,1,20070814,3.7999,33,2.4399,"Pontchartrain","Dasyatis Sabina","Atlantic Stingray",1
30.33833,-90.27,1,20070914,3.8999,29.1999,0.8119,"Pontchartrain","Ictalurus Punctatus","Channel Catfish",1
30.33833,-90.27,1,20070914,3.8999,29.1999,0.8119,"Pontchartrain","Penaeus Setiferus","White Shrimp",10
30.33833,-90.27,1,20070914,3.8999,29.1999,0.8119,"Pontchartrain","Callinectes Sapidus","Blue Crab",1
30.33833,-90.27,1,20070914,3.8999,29.1999,0.8119,"Pontchartrain","Anchoa Mitchilli","Bay Anchovy",23
30.33833,-90.27,1,20070914,3.8999,29.1999,0.8119,"Pontchartrain","Cynoscion Nebulosus","Spotted Seatrout",1
30.33833,-90.27,1,20070914,3.8999,29.1999,0.8119,"Pontchartrain","Mugil Curema","White Mullet",8
30.33833,-90.27,1,20071026,3.5,18.2999,0.8125,"Pontchartrain","Dorosoma Cepedianum","Gizzard Shad",1
30.33833,-90.27,1,20071026,3.5,18.2999,0.8125,"Pontchartrain","Callinectes Sapidus","Blue Crab",2
30.33833,-90.27,1,20071026,3.5,18.2999,0.8125,"Pontchartrain","Anchoa Mitchilli","Bay Anchovy",129
30.33833,-90.27,1,20071026,3.5,18.2999,0.8125,"Pontchartrain","Mugil Cephalus","Striped Mullet",1
30.33833,-90.27,1,20071026,3.5,18.2999,0.8125,"Pontchartrain","Menidia Beryllina","Inland Silverside",1
30.33833,-90.27,1,20071026,3.5,18.2999,0.8125,"Pontchartrain","Fundulus Grandis","Gulf Killifish",2
30.33833,-90.27,1,20071026,3.5,18.2999,0.8125,"Pontchartrain","Gobiesox Strumosus","Skilletfish",1
30.33833,-90.27,1,20071130,2.3999,14.7999,2.4399,"Pontchartrain","Alosa Chrysochloris","Skipjack Herring",1
30.33833,-90.27,1,20071130,2.3999,14.7999,2.4399,"Pontchartrain","Callinectes Sapidus","Blue Crab",3
30.33833,-90.27,1,20071130,2.3999,14.7999,2.4399,"Pontchartrain","Anchoa Mitchilli","Bay Anchovy",29
30.33833,-90.27,1,20071130,2.3999,14.7999,2.4399,"Pontchartrain","Membras Martinica","Rough Silverside",1
30.33833,-90.27,1,20071130,2.3999,14.7999,2.4399,"Pontchartrain","Mugil Cephalus","Striped Mullet",3
30.33833,-90.27,1,20071130,2.3999,14.7999,2.4399,"Pontchartrain","Menidia Beryllina","Inland Silverside",2
30.33833,-90.27,1,20071130,2.3999,14.7999,2.4399,"Pontchartrain","Fundulus Grandis","Gulf Killifish",1
30.33833,-90.27,1,20071130,2.3999,14.7999,2.4399,"Pontchartrain","Gobiosoma Bosci","Naked Goby",1
30.33833,-90.27,1,20071219,5.0999,15,2.2749,"Pontchartrain","Penaeus Setiferus","White Shrimp",1
30.33833,-90.27,1,20071219,5.0999,15,2.2749,"Pontchartrain","Anchoa Mitchilli","Bay Anchovy",371
30.33833,-90.27,1,20071219,5.0999,15,2.2749,"Pontchartrain","Mugil Cephalus","Striped Mullet",1
30.33833,-90.27,1,20071219,5.0999,15,2.2749,"Pontchartrain","Cynoscion Nebulosus","Spotted Seatrout",1
30.33833,-90.27,1,20071219,5.0999,15,2.2749,"Pontchartrain","Menidia Beryllina","Inland Silverside",14
29.055,-90.94139,2,20070105,24.0999,16.6999,2,"Terrebonne","Callinectes Sapidus","Blue Crab",1
29.055,-90.94139,2,20070105,24.0999,16.6999,2,"Terrebonne","Anchoa Mitchilli","Bay Anchovy",1
29.055,-90.94139,2,20070105,24.0999,16.6999,2,"Terrebonne","Micropogonias Undulatus","Atlantic Croaker",99
29.055,-90.94139,2,20070105,24.0999,16.6999,2,"Terrebonne","Mugil Cephalus","Striped Mullet",12
29.055,-90.94139,2,20070105,24.0999,16.6999,2,"Terrebonne","Citharichthys Spilopterus","Bay Whiff",3
29.055,-90.94139,2,20070105,24.0999,16.6999,2,"Terrebonne","Menidia Beryllina","Inland Silverside",8
29.055,-90.94139,2,20070105,24.0999,16.6999,2,"Terrebonne","Fundulus Grandis","Gulf Killifish",1
29.055,-90.94139,2,20070105,24.0999,16.6999,2,"Terrebonne","Palaemonetes Spp.","Grass Shrimp Spp.",62
29.055,-90.94139,2,20070206,21,11.1999,3.2999,"Terrebonne","Micropogonias Undulatus","Atlantic Croaker",30
29.055,-90.94139,2,20070206,21,11.1999,3.2999,"Terrebonne","Leiostomus Xanthurus","Spot",3
29.055,-90.94139,2,20070206,21,11.1999,3.2999,"Terrebonne","Mugil Cephalus","Striped Mullet",1
29.055,-90.94139,2,20070206,21,11.1999,3.2999,"Terrebonne","Menidia Beryllina","Inland Silverside",5
29.055,-90.94139,2,20070206,21,11.1999,3.2999,"Terrebonne","Palaemonetes Spp.","Grass Shrimp Spp.",28
29.055,-90.94139,2,20070309,22.3999,18.7999,4.2999,"Terrebonne","Anchoa Mitchilli","Bay Anchovy",185
29.055,-90.94139,2,20070309,22.3999,18.7999,4.2999,"Terrebonne","Micropogonias Undulatus","Atlantic Croaker",14
29.055,-90.94139,2,20070309,22.3999,18.7999,4.2999,"Terrebonne","Menidia Beryllina","Inland Silverside",10
29.055,-90.94139,2,20070309,22.3999,18.7999,4.2999,"Terrebonne","Cyprinodon Variegatus","Sheepshead Minnow",1
29.055,-90.94139,2,20070309,22.3999,18.7999,4.2999,"Terrebonne","Palaemonetes Spp.","Grass Shrimp Spp.",36
29.055,-90.94139,2,20070417,22.2499,19.54995,1.5,"Terrebonne","Penaeus Aztecus","Brown Shrimp",1
29.055,-90.94139,2,20070417,22.2499,19.54995,1.5,"Terrebonne","Anchoa Mitchilli","Bay Anchovy",88
29.055,-90.94139,2,20070417,22.2499,19.54995,1.5,"Terrebonne","Micropogonias Undulatus","Atlantic Croaker",43
29.055,-90.94139,2,20070417,22.2499,19.54995,1.5,"Terrebonne","Leiostomus Xanthurus","Spot",2
29.055,-90.94139,2,20070417,22.2499,19.54995,1.5,"Terrebonne","Brevoortia Patronus","Gulf Menhaden",22
29.055,-90.94139,2,20070417,22.2499,19.54995,1.5,"Terrebonne","Mugil Cephalus","Striped Mullet",2
29.055,-90.94139,2,20070417,22.2499,19.54995,1.5,"Terrebonne","Menidia Beryllina","Inland Silverside",1
29.055,-90.94139,2,20070417,22.2499,19.54995,1.5,"Terrebonne","Palaemonetes Spp.","Grass Shrimp Spp.",7
29.055,-90.94139,2,20070501,31.1999,26.1999,4.1999,"Terrebonne","Penaeus Aztecus","Brown Shrimp",22
29.055,-90.94139,2,20070501,31.1999,26.1999,4.1999,"Terrebonne","Anchoa Mitchilli","Bay Anchovy",36
29.055,-90.94139,2,20070501,31.1999,26.1999,4.1999,"Terrebonne","Micropogonias Undulatus","Atlantic Croaker",2
29.055,-90.94139,2,20070501,31.1999,26.1999,4.1999,"Terrebonne","Leiostomus Xanthurus","Spot",2
29.055,-90.94139,2,20070501,31.1999,26.1999,4.1999,"Terrebonne","Lolliguncula Brevis","Atlantic Brief Squid",10
29.055,-90.94139,2,20070501,31.1999,26.1999,4.1999,"Terrebonne","Menidia Beryllina","Inland Silverside",7
29.055,-90.94139,2,20070501,31.1999,26.1999,4.1999,"Terrebonne","Dasyatis Sabina","Atlantic Stingray",1
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Gobiesocidae","Skilletfish Spp.",1
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Penaeus Aztecus","Brown Shrimp",12
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Callinectes Sapidus","Blue Crab",2
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Anchoa Mitchilli","Bay Anchovy",418
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Micropogonias Undulatus","Atlantic Croaker",3
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Leiostomus Xanthurus","Spot",1
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Brevoortia Patronus","Gulf Menhaden",86
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Cynoscion Arenarius","Sand Seatrout",3
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Membras Martinica","Rough Silverside",1
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Lolliguncula Brevis","Atlantic Brief Squid",4
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Anchoa Hepsetus","Striped Anchovy",6
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Etropus Crossotus","Fringed Flounder",1
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Menidia Beryllina","Inland Silverside",1
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Pomatomus Saltatrix","Bluefish",1
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Trachinotus Carolinus","Florida Pompano",1
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Scomberomorus Maculatus","Spanish Mackerel",1
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Harengula Jaguana","Scaled Sardine",17
29.055,-90.94139,2,20070605,24.5999,26.3499,1.2999,"Terrebonne","Palaemonetes Spp.","Grass Shrimp Spp.",4
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Dorosoma Petenense","Threadfin Shad",1
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Penaeus Aztecus","Brown Shrimp",28
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Penaeus Setiferus","White Shrimp",39
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Callinectes Sapidus","Blue Crab",93
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Anchoa Mitchilli","Bay Anchovy",56
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Micropogonias Undulatus","Atlantic Croaker",4
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Cynoscion Arenarius","Sand Seatrout",14
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Lolliguncula Brevis","Atlantic Brief Squid",1
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Chaetodipterus Faber","Atlantic Spadefish",3
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Bairdiella Chrysoura","Silver Perch",709
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Anchoa Hepsetus","Striped Anchovy",1
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Caranx Hippos","Crevalle Jack",1
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Cynoscion Nebulosus","Spotted Seatrout",17
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Menidia Beryllina","Inland Silverside",5
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Lutjanus Griseus","Gray Snapper",1
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Lagodon Rhomboides","Pinfish",1
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Harengula Jaguana","Scaled Sardine",31
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Lutjanus Synagris","Lane Snapper",5
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Oligoplites Saurus","Leatherjacket",1
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Ctenogobius boleosoma","Darter Goby",1
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Syngnathus Louisianae","Chain Pipefish",11
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Callinectes Similis","Lesser Blue Crab",52
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Mugil Curema","White Mullet",1
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Sphoeroides Parvus","Least Puffer",1
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Libinia Dubia","Longnose Spider Crab",1
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Leander Tenuicornis","Sargassum Shrimp",5
29.055,-90.94139,2,20070710,22.2999,30.3999,3,"Terrebonne","Palaemonetes Spp.","Grass Shrimp Spp.",182
29.055,-90.94139,2,20070806,23.0999,31,6,"Terrebonne","Penaeus Aztecus","Brown Shrimp",1
29.055,-90.94139,2,20070806,23.0999,31,6,"Terrebonne","Penaeus Setiferus","White Shrimp",1
29.055,-90.94139,2,20070806,23.0999,31,6,"Terrebonne","Anchoa Mitchilli","Bay Anchovy",1
29.055,-90.94139,2,20070806,23.0999,31,6,"Terrebonne","Membras Martinica","Rough Silverside",23
29.055,-90.94139,2,20070806,23.0999,31,6,"Terrebonne","Bairdiella Chrysoura","Silver Perch",6
29.055,-90.94139,2,20070806,23.0999,31,6,"Terrebonne","Menidia Beryllina","Inland Silverside",115
29.055,-90.94139,2,20070806,23.0999,31,6,"Terrebonne","Oligoplites Saurus","Leatherjacket",2
29.055,-90.94139,2,20070806,23.0999,31,6,"Terrebonne","Mugil Curema","White Mullet",3
29.055,-90.94139,2,20070806,23.0999,31,6,"Terrebonne","Palaemonetes Spp.","Grass Shrimp Spp.",4
29.055,-90.94139,2,20070905,25.8999,30.7999,2.5,"Terrebonne","Penaeus Aztecus","Brown Shrimp",41
29.055,-90.94139,2,20070905,25.8999,30.7999,2.5,"Terrebonne","Penaeus Setiferus","White Shrimp",6
29.055,-90.94139,2,20070905,25.8999,30.7999,2.5,"Terrebonne","Callinectes Sapidus","Blue Crab",15
29.055,-90.94139,2,20070905,25.8999,30.7999,2.5,"Terrebonne","Brevoortia Patronus","Gulf Menhaden",18
29.055,-90.94139,2,20070905,25.8999,30.7999,2.5,"Terrebonne","Cynoscion Arenarius","Sand Seatrout",2
29.055,-90.94139,2,20070905,25.8999,30.7999,2.5,"Terrebonne","Arius Felis","Sea Catfish",2
29.055,-90.94139,2,20070905,25.8999,30.7999,2.5,"Terrebonne","Bagre Marinus","Gafftopsail Catfish",1
29.055,-90.94139,2,20070905,25.8999,30.7999,2.5,"Terrebonne","Bairdiella Chrysoura","Silver Perch",1
29.055,-90.94139,2,20070905,25.8999,30.7999,2.5,"Terrebonne","Cynoscion Nebulosus","Spotted Seatrout",21
29.055,-90.94139,2,20070905,25.8999,30.7999,2.5,"Terrebonne","Peprilus Alepidotus","Harvestfish",1
29.055,-90.94139,2,20070905,25.8999,30.7999,2.5,"Terrebonne","Callinectes Similis","Lesser Blue Crab",9
29.055,-90.94139,2,20070905,25.8999,30.7999,2.5,"Terrebonne","Palaemonetes Spp.","Grass Shrimp Spp.",6
29.055,-90.94139,2,20070926,26.7999,26.5999,2.0999,"Terrebonne","Penaeus Aztecus","Brown Shrimp",2
29.055,-90.94139,2,20070926,26.7999,26.5999,2.0999,"Terrebonne","Anchoa Mitchilli","Bay Anchovy",39
29.055,-90.94139,2,20070926,26.7999,26.5999,2.0999,"Terrebonne","Menidia Beryllina","Inland Silverside",1
29.055,-90.94139,2,20070926,26.7999,26.5999,2.0999,"Terrebonne","Sphyraena Guachancho","Guaguanche",1
29.055,-90.94139,2,20070926,26.7999,26.5999,2.0999,"Terrebonne","Lutjanus Synagris","Lane Snapper",1
29.055,-90.94139,2,20071002,27.0999,26.3999,1.3999,"Terrebonne","Penaeus Setiferus","White Shrimp",9
29.055,-90.94139,2,20071002,27.0999,26.3999,1.3999,"Terrebonne","Anchoa Mitchilli","Bay Anchovy",27
29.055,-90.94139,2,20071002,27.0999,26.3999,1.3999,"Terrebonne","Brevoortia Patronus","Gulf Menhaden",2
29.055,-90.94139,2,20071002,27.0999,26.3999,1.3999,"Terrebonne","Bagre Marinus","Gafftopsail Catfish",2
29.055,-90.94139,2,20071002,27.0999,26.3999,1.3999,"Terrebonne","Mugil Cephalus","Striped Mullet",2
29.055,-90.94139,2,20071002,27.0999,26.3999,1.3999,"Terrebonne","Bairdiella Chrysoura","Silver Perch",3
29.055,-90.94139,2,20071002,27.0999,26.3999,1.3999,"Terrebonne","Menidia Beryllina","Inland Silverside",3
29.055,-90.94139,2,20071002,27.0999,26.3999,1.3999,"Terrebonne","Lagodon Rhomboides","Pinfish",1
29.055,-90.94139,2,20071002,27.0999,26.3999,1.3999,"Terrebonne","Harengula Jaguana","Scaled Sardine",1
29.055,-90.94139,2,20071002,27.0999,26.3999,1.3999,"Terrebonne","Oligoplites Saurus","Leatherjacket",1
29.055,-90.94139,2,20071002,27.0999,26.3999,1.3999,"Terrebonne","Sphoeroides Parvus","Least Puffer",1
29.055,-90.94139,2,20071026,18.5999,16.1999,1,"Terrebonne","Poecilia Latipinna","Sailfin Molly",1
29.055,-90.94139,2,20071026,18.5999,16.1999,1,"Terrebonne","Penaeus Aztecus","Brown Shrimp",7
29.055,-90.94139,2,20071026,18.5999,16.1999,1,"Terrebonne","Penaeus Setiferus","White Shrimp",235
29.055,-90.94139,2,20071026,18.5999,16.1999,1,"Terrebonne","Callinectes Sapidus","Blue Crab",2
29.055,-90.94139,2,20071026,18.5999,16.1999,1,"Terrebonne","Anchoa Mitchilli","Bay Anchovy",6
29.055,-90.94139,2,20071026,18.5999,16.1999,1,"Terrebonne","Micropogonias Undulatus","Atlantic Croaker",1
29.055,-90.94139,2,20071026,18.5999,16.1999,1,"Terrebonne","Mugil Cephalus","Striped Mullet",13
29.055,-90.94139,2,20071026,18.5999,16.1999,1,"Terrebonne","Bairdiella Chrysoura","Silver Perch",6
29.055,-90.94139,2,20071026,18.5999,16.1999,1,"Terrebonne","Menticirrhus Americanus","Southern Kingfish",1
29.055,-90.94139,2,20071026,18.5999,16.1999,1,"Terrebonne","Menidia Beryllina","Inland Silverside",6
29.055,-90.94139,2,20071026,18.5999,16.1999,1,"Terrebonne","Lutjanus Griseus","Gray Snapper",2
29.055,-90.94139,2,20071026,18.5999,16.1999,1,"Terrebonne","Ctenogobius boleosoma","Darter Goby",1
29.055,-90.94139,2,20071026,18.5999,16.1999,1,"Terrebonne","Palaemonetes Spp.","Grass Shrimp Spp.",49
29.055,-90.94139,2,20071101,28,22.5,2,"Terrebonne","Penaeus Aztecus","Brown Shrimp",1
29.055,-90.94139,2,20071101,28,22.5,2,"Terrebonne","Penaeus Setiferus","White Shrimp",11
29.055,-90.94139,2,20071101,28,22.5,2,"Terrebonne","Callinectes Sapidus","Blue Crab",1
29.055,-90.94139,2,20071101,28,22.5,2,"Terrebonne","Anchoa Mitchilli","Bay Anchovy",140
29.055,-90.94139,2,20071101,28,22.5,2,"Terrebonne","Mugil Cephalus","Striped Mullet",1
29.055,-90.94139,2,20071101,28,22.5,2,"Terrebonne","Bairdiella Chrysoura","Silver Perch",1
29.055,-90.94139,2,20071101,28,22.5,2,"Terrebonne","Menidia Beryllina","Inland Silverside",7
29.055,-90.94139,2,20071101,28,22.5,2,"Terrebonne","Harengula Jaguana","Scaled Sardine",1
29.055,-90.94139,2,20071101,28,22.5,2,"Terrebonne","Stephanolepis Hispidus","Planehead Filefish",1
29.055,-90.94139,2,20071101,28,22.5,2,"Terrebonne","Palaemonetes Spp.","Grass Shrimp Spp.",2
29.055,-90.94139,2,20071128,27.0999,14.6999,0.6999,"Terrebonne","Penaeus Aztecus","Brown Shrimp",1
29.055,-90.94139,2,20071128,27.0999,14.6999,0.6999,"Terrebonne","Penaeus Setiferus","White Shrimp",25
29.055,-90.94139,2,20071128,27.0999,14.6999,0.6999,"Terrebonne","Callinectes Sapidus","Blue Crab",4
29.055,-90.94139,2,20071128,27.0999,14.6999,0.6999,"Terrebonne","Micropogonias Undulatus","Atlantic Croaker",53
29.055,-90.94139,2,20071128,27.0999,14.6999,0.6999,"Terrebonne","Mugil Cephalus","Striped Mullet",4
29.055,-90.94139,2,20071128,27.0999,14.6999,0.6999,"Terrebonne","Menidia Beryllina","Inland Silverside",23
29.055,-90.94139,2,20071128,27.0999,14.6999,0.6999,"Terrebonne","Fundulus Similis","Longnose Killifish",1
29.055,-90.94139,2,20071128,27.0999,14.6999,0.6999,"Terrebonne","Sciaenops Ocellatus","Red Drum",1
29.055,-90.94139,2,20071128,27.0999,14.6999,0.6999,"Terrebonne","Dasyatis Sabina","Atlantic Stingray",1
29.055,-90.94139,2,20071128,27.0999,14.6999,0.6999,"Terrebonne","Fundulus Grandis","Gulf Killifish",1
29.055,-90.94139,2,20071128,27.0999,14.6999,0.6999,"Terrebonne","Sphoeroides Parvus","Least Puffer",1
29.055,-90.94139,2,20071128,27.0999,14.6999,0.6999,"Terrebonne","Eucinostomus Argenteus","Spotfin Mojarra",1
29.055,-90.94139,2,20071128,27.0999,14.6999,0.6999,"Terrebonne","Palaemonetes Spp.","Grass Shrimp Spp.",442
29.055,-90.94139,2,20071204,27.8999,14.7999,3.3999,"Terrebonne","Dorosoma Petenense","Threadfin Shad",1
29.055,-90.94139,2,20071204,27.8999,14.7999,3.3999,"Terrebonne","Fundulus jenkinsi","Saltmarsh Topminnow",1
29.055,-90.94139,2,20071204,27.8999,14.7999,3.3999,"Terrebonne","Callinectes Sapidus","Blue Crab",1
29.055,-90.94139,2,20071204,27.8999,14.7999,3.3999,"Terrebonne","Micropogonias Undulatus","Atlantic Croaker",1
